Customer_Key,Type,RecencyDays,Frequency,Monetary,Tenure,Streaming
168234,BTC,24,46,541.3306231926999,358,129
168272,BTC,16,6,292.142,168,721
168652,BTS,10,15,872.9290279999999,358,971
168774,BTC,60,16,637.2599639,357,2597
169161,BTC,29,18,937.0254707283,363,214
169371,BTC,14,1,0,14,69
169439,BTC,44,27,492.72426671949995,351,1474
169492,BTS,26,7,396.523198,178,0
170093,BTC,23,8,223.93611499999997,114,0
170190,BTB,16,13,38.277958,193,169
170557,BTC,3,37,951.8627164037999,363,1374
171007,BTC,9,12,940.4207999999999,343,0
171236,BTC,13,4,161.15120951469999,74,0
171299,BTC,28,24,816.3782698960999,341,759
172153,BTC,3,11,108.4461661,254,474
172168,BTC,17,6,391.842,169,74
172220,BTC,29,14,846.588639,349,0
172228,BTS,7,10,85.8691058,157,183
172325,BTC,8,12,924.5888,342,892
172861,BTC,12,12,696.569853,271,0
173141,BTC,1,6,285.087828,123,74
173439,BTC,5,5,235.59766344999997,96,55
173682,BTC,12,23,970.218676642,345,1282
173751,BTS,1,4,68.328874,3,28
174880,BTC,4,5,148.94722399999998,65,2992
175388,BTS,10,16,222.932515,71,0
176745,BTC,11,15,216.6735243382,75,451
177179,BTC,29,3,-110.61687599999999,29,0
177332,BTC,7,17,287.71071466499995,347,0
177924,BTC,25,14,842.0963042963999,345,0
178210,BTC,8,22,901.0742161152,345,0
178548,BTB,7,24,1001.8291262767999,362,0
178833,BTS,2,2,-10.864951,2,0
179205,BTC,30,12,908.7567999999999,364,0
179259,BTC,8,3,152.82384000000002,161,82
179483,BTC,35,6,122.281149,315,0
179849,BTC,26,14,762.6307776361999,315,1269
180686,BTC,7,14,927.8732029999999,341,17
180885,BTC,28,7,470.21039999999994,211,0
181616,BTS,10,12,689.253802,269,0
181901,BTC,8,7,238.363996,99,0
182450,BTC,4,45,687.3098672,299,0
182453,BTB,5,14,544.7045205,329,0
182516,BTC,20,13,923.5720439999999,354,0
182989,BTC,16,31,914.2968866353999,363,0
183185,BTC,10,12,940.4207999999999,344,0
183362,BTC,23,3,156.7368,84,89
183455,BTC,28,17,878.4057019388999,362,3518
183898,BTC,24,21,216.93975859889997,133,481
184512,BTC,27,7,418.88779999999997,234,84
184560,BTB,14,7,303.48519,249,7035
185121,BTC,29,7,393.21444599999995,181,618
186154,BTC,21,5,312.682,143,112
186340,BTC,20,6,148.9558962548,81,98
186638,BTC,2,6,51.815289899999996,63,145
186723,BTC,10,14,881.60921,344,0
186805,BTS,9,3,45.8336072297,156,0
187681,BTC,17,4,155.10520599999998,78,0
188005,BTC,6,34,841.3649424099999,340,0
188410,BTC,7,8,24.107939,181,989
188678,BTC,20,7,248.000162,337,0
188695,BTB,8,46,709.8552189206999,331,1
189314,BTC,11,19,696.801692,270,54
189361,BTC,1,7,-71.04669876780002,62,0
189430,BTS,11,13,921.3732449999999,345,1908
189490,BTC,15,5,215.770786,106,0
189546,BTC,24,18,880.2123468821,358,0
189591,BTC,24,12,387.47845989999996,236,1931
189861,BTC,24,9,107.7056949,54,0
189925,BTC,24,23,370.4913199999999,362,279
189976,BTC,6,27,866.382947351,353,1100
190035,BTC,26,6,8.636911,63,8
190568,BTC,6,9,523.283253,205,632
190959,BTC,26,27,1033.0067642872,360,0
191434,BTC,16,8,318.64048699999995,275,0
191528,BTC,8,6,470.21039999999994,161,137
191695,BTS,18,9,483.92342099999996,201,56
192003,BTC,25,13,895.502933,359,0
192090,BTC,14,12,924.5888,348,1715
192248,BTC,20,9,120.52293676839999,89,1849
192281,BTC,2,17,222.0117872,221,449
192291,BTC,15,7,376.696909331,137,166
192309,BTC,7,14,905.1166170926999,341,759
192579,BTC,49,9,866.329128,345,1479
192674,BTC,8,8,176.5953174764,159,284
193282,BTC,68,3,668.282737,358,744
193283,BTB,21,4,219.2732,143,727
193504,BTC,7,27,927.9465759999999,351,0
193586,BTC,27,12,900.8408,361,0
193627,BTC,10,21,759.7879283121999,344,391
193757,BTC,9,23,709.9981629536,194,2203
193760,BTC,25,8,479.26158799999996,208,15
194013,BTC,24,13,552.8458663079999,177,0
194079,BTC,16,14,215.537469,356,0
194238,BTC,29,19,841.3718269999999,363,484
194424,BTC,27,7,391.008409,179,0
194439,BTC,1,6,335.476223,214,463
194714,BTC,15,8,179.93017471,76,140
194747,BTC,10,44,819.3109024889999,358,373
195173,BTC,3,13,125.62178999999999,64,523
195242,BTC,5,6,253.098024,127,7999
195270,BTC,2,6,204.38666099999998,112,9
195397,BTC,16,12,447.12067521669996,112,0
195551,BTC,5,2,41.97924,313,178
195585,BTC,16,14,785.4566359999999,336,0
195713,BTC,26,24,598.511225,285,0
195734,BTS,3,12,4.6006624,3,0
196210,BTC,1,6,129.983219,62,76
196512,BTC,11,16,618.002488,346,2387
196546,BTC,18,2,24.48842,92,303
196568,BTC,6,14,937.8250069999999,340,0
196942,BTC,13,12,924.5888,347,0
197217,BTC,22,9,-23.951847000000004,57,0
197301,BTC,3,14,934.9912532267999,361,2248
197436,BTC,14,28,1148.9669885522999,348,960
197543,BTC,4,5,312.682,126,1929
197593,BTC,13,10,626.1136319999999,257,0
197674,BTC,8,44,1151.8616952204,351,60
198162,BTB,11,27,923.6467079999999,359,82
198295,BTB,3,2,78.3684,33,12
198358,BTC,28,16,949.8177602,362,57
198499,BTS,10,2,0,11,88
198524,BTC,19,2,0,51,102
198686,BTC,30,6,318.14002,326,0
198878,BTC,17,15,924.1877229999999,351,0
198984,BTC,3,23,490.30119199999996,198,59
199076,BTC,19,13,959.1321108489,353,7248
199213,BTC,25,8,466.99484499999994,208,0
199312,BTC,1,34,783.1768358723999,332,222
199320,BTC,26,12,726.8120379999999,288,615
199873,BTB,15,16,182.465576,337,1469
199910,BTS,10,6,375.2184,158,88
199979,BTC,23,39,736.7356365809999,357,7
200090,BTC,3,13,916.4770259999999,337,192
200682,BTC,59,7,-14.302945000000001,319,6
200694,BTC,13,12,751.2284,346,887
200695,BTC,3,6,181.20561999999998,96,202
200957,BTC,24,4,156.7368,123,930
201152,BTC,48,6,37.133781753099996,48,278
201241,BTB,18,6,391.842,170,335
201489,BTC,28,18,756.092666,212,0
202294,BTC,1,9,459.24684699999995,184,0
202297,BTS,1,22,237.8897622141,186,67
202324,BTC,4,12,813.5950987209999,324,366
202677,BTC,11,13,851.0184959999999,331,0
203046,BTC,18,20,953.9306693489999,352,0
203743,BTC,8,16,962.9286799079999,342,642
203970,BTC,22,10,550.923044,236,93
204140,BTC,80,2,794.692577,259,13
204361,BTC,16,70,576.3762462489999,365,955
204570,BTC,29,2,-0.199615,29,0
204682,BTC,6,10,705.3155999999999,265,2820
205330,BTC,12,12,924.5888,346,175
205331,BTC,12,8,374.383272,165,350
205361,BTC,2,30,706.508827,326,0
205465,BTC,23,5,57.385068679,158,360
205764,BTC,19,18,861.9040961489999,359,1558
206028,BTS,6,14,214.4186902109,347,0
206424,BTC,13,14,783.5325409999999,302,2
206771,BTB,24,16,886.400813504,360,637
207112,BTC,18,5,257.61731,109,0
207170,BTC,9,9,465.35121399999997,192,528
208492,BTC,4,4,67.244664,23,44
208789,BTC,28,23,972.3094798999999,364,168
209717,BTC,13,9,31.954409000000002,168,800
210113,BTC,18,63,826.5576153956999,352,0
210457,BTB,29,24,552.3415453353999,349,1850
210614,BTC,17,12,940.4207999999999,351,3631
210658,BTC,25,5,391.842,147,495
210839,BTC,54,2,2.324793,54,279
210858,BTC,147,20,190.58552579999994,362,0
211105,BTC,23,4,-27.369521000000002,29,0
211277,BTC,3,38,692.526485,363,239
211830,BTC,7,1,0,7,18
211859,BTC,14,4,0,215,175
211994,BTC,26,6,375.2184,179,618
212077,BTC,5,2,-19.768578,5,0
212311,BTC,7,7,357.61442,166,1114
212506,BTC,13,16,1000.9012909999999,347,0
212894,BTC,27,6,0,151,1048
213608,BTC,3,33,590.8546914,361,664
213673,BTC,4,7,87.95881999999999,162,838
213684,BTC,1,109,1422.5346371967998,340,285
213723,BTC,21,8,83.834507,174,74
213857,BTC,2,6,103.0317996332,63,0
214490,BTC,21,12,924.5888,355,186
214758,BTC,25,16,829.490683,359,0
214990,BTC,3,13,1018.7891999999999,365,0
215003,BTC,26,6,375.2184,179,0
215399,BTC,9,20,1067.7520168641,343,687
216140,BTC,10,1,78.3684,10,457
217002,BTC,10,7,275.24747658539997,258,0
217006,BTC,5,2,-1.006032932,5,0
217030,BTC,20,4,103.89952858619999,50,0
218128,BTC,2,13,609.5334655995999,246,588
218928,BTC,25,12,674.5960309999999,284,481
219834,BTC,11,16,860.5149349999999,331,0
219839,BTC,11,7,215.78987399999997,102,0
219887,BTC,26,6,375.2184,179,2583
220117,BTC,20,9,237.514116272,81,26
221113,BTC,18,6,232.3185972954,363,0
221345,BTC,17,12,361.653802,147,91
221642,BTC,17,9,147.0806902366,49,0
221883,BTC,4,12,770.2236225245999,293,1185
221967,BTC,24,14,25.3957139426,328,1002
222585,BTC,11,11,526.4156,267,1060
223028,BTC,29,16,864.5212235504999,363,2536
223225,BTC,17,15,544.910393065,170,0
223232,BTC,21,12,924.5888,355,3
223342,BTC,16,14,80.70509210639997,298,708
223650,BTC,16,9,472.64226199999996,199,1066
223683,BTC,11,3,156.7368,72,279
223969,BTB,8,11,553.908108,354,0
224279,BTB,11,23,545.7554679,294,135
225757,BTC,26,4,114.57703199999999,87,0
225774,BTC,1,15,501.436257,159,157
226001,BTB,15,20,1051.5295096682,363,150
226039,BTS,23,7,376.9458205507,284,4426
226127,BTC,15,23,904.3002777199999,349,2374
226434,BTC,22,12,924.5888,356,0
226642,BTC,13,19,803.091198,347,0
227258,BTC,11,16,1000.1806389,354,0
227268,BTB,5,55,819.2512795537,339,0
227372,BTC,14,18,876.8824407863,362,0
227853,BTC,19,2,78.3684,49,23
228212,BTS,16,12,825.0804199999999,305,6
228289,BTC,15,4,-72.93601600000001,45,263
228451,BTC,16,25,1138.9517707282,315,1452
228507,BTC,1,30,869.9628568999999,363,5207
229203,BTS,20,9,333.15378499999997,287,0
229250,BTC,4,29,1005.1929351757,345,60
229577,BTC,3,23,906.3243739999999,337,600
229582,BTC,16,9,412.08502840039995,168,1382
229944,BTC,5,30,636.0941006794,363,129
230102,BTC,7,12,643.47900149,266,0
230144,BTC,31,1,0,31,0
230192,BTC,27,7,291.47884899999997,149,1739
230197,BTC,20,7,91.056924,50,0
230250,BTC,23,4,87.796436,62,0
230504,BTC,9,9,167.731628,70,364
231349,BTB,3,5,254.68664660879998,144,24
231353,BTC,11,11,334.347412,134,1680
231375,BTC,2,3,22.269436255800002,2,0
231569,BTC,24,6,315.17182399999996,146,39
231670,BTC,23,13,877.7648959999999,357,891
231983,BTB,8,6,334.88977852,130,398
232264,BTC,6,9,626.9472,250,223
232648,BTC,9,12,940.4207999999999,343,0
232935,BTB,21,26,1421.5820658807,355,300
232965,BTC,12,14,925.9416808540999,346,0
233353,BTC,14,30,898.8603568999999,348,0
233379,BTC,25,8,442.26269318469997,178,435
234057,BTC,27,8,190.6745574194,329,0
235115,BTC,5,9,302.072079,158,18
235348,BTC,10,8,373.246808,193,50
235362,BTC,27,12,924.5888,361,0
235403,BTS,8,20,708.5373668999999,313,0
235665,BTB,12,9,554.54944,226,0
235746,BTC,13,6,375.2184,166,1781
236112,BTC,25,9,348.493068897,254,0
236327,BTC,19,27,1122.035382673,353,201
236807,BTC,13,15,675.6443476108999,257,543
236809,BTC,25,3,96.355661,55,0
237406,BTC,18,6,273.14699599999994,140,0
237444,BTC,13,7,431.02619999999996,196,103
237888,BTC,28,13,597.986686,286,0
238182,BTC,7,9,546.1492069999999,253,2940
238432,BTC,3,19,848.922254,348,382
238692,BTC,11,7,66.638601,143,101
239644,BTC,14,12,924.5888,348,1726
240463,BTC,5,8,370.54841899999997,157,0
241236,BTC,27,8,-258.5267061,57,0
241573,BTC,32,18,526.5302778,299,0
241574,BTC,24,13,859.7863014346,344,0
241902,BTC,16,5,235.501,138,188
241932,BTC,28,8,548.5788,242,0
243118,BTC,1,52,525.0794236196999,317,496
243256,BTC,21,10,572.413563,265,2586
243293,BTC,17,6,391.842,169,5705
243592,BTC,28,9,357.15639625809996,217,0
243952,BTC,4,13,501.04048099999994,346,0
244009,BTB,28,29,468.29932749479997,159,0
244766,BTS,16,18,192.918502,107,36
244981,BTC,23,32,242.1024049133,359,0
245281,BTS,20,15,862.3244639999999,359,317
245316,BTC,11,2,23.76581,59,0
245959,BTS,13,10,179.28914600000002,165,539
245963,BTC,25,21,783.7483241481,359,5576
246060,BTS,7,16,915.900501,364,0
246513,BTC,2,9,71.27979308329999,220,2
246687,BTC,2,3,0,65,79
246761,BTC,5,37,800.9712209999999,363,138
246790,BTS,14,3,156.7368,75,419
247375,BTC,3,41,609.9501599358,328,1006
247424,BTC,26,15,220.76015887339997,340,361
247799,BTS,8,6,375.2184,161,1101
247843,BTC,14,54,894.9214006999999,363,0
247887,BTS,9,14,973.7547937415999,348,606
248073,BTC,9,2,57.825221,9,0
248188,BTC,4,12,940.4207999999999,338,0
248495,BTC,17,16,725.066329,306,158
248543,BTC,6,7,251.1022115852,114,0
249570,BTC,7,39,1216.7316082624,358,0
249774,BTC,12,53,1134.5195301416,359,215
249867,BTC,7,12,0,191,306
249948,BTC,10,17,950.1934019999999,344,0
250297,BTS,5,8,257.29238599999996,157,93
250301,BTC,153,3,2.4888415,185,751
250565,BTC,23,6,302.024858,84,0
250657,BTS,44,12,891.988835,350,1543
251436,BTC,30,8,466.99484499999994,213,0
252036,BTC,12,9,338.94050599999997,211,735
252216,BTC,12,11,454.676809,195,614
252258,BTC,9,13,20.660203512,133,2297
252431,BTC,26,4,61.842760092400006,26,0
252712,BTC,141,4,819.841608,202,1660
252967,BTC,3,10,43.397228999999996,67,207
253415,BTC,22,8,351.11402599999997,144,0
253530,BTC,19,8,420.314486,204,2600
253673,BTC,2,4,149.56122399999998,325,486
253751,BTC,5,12,0,219,2453
254010,BTC,29,13,442.0527137318,226,1018
254048,BTC,20,6,470.21039999999994,173,17720
254214,BTC,25,12,924.5888,359,0
254265,BTC,2,4,27.232876,270,0
254297,BTC,7,15,847.593129,345,0
254641,BTC,20,6,265.666436,143,754
254937,BTC,21,23,302.5333437998,272,177
255068,BTC,24,26,619.825341,358,4986
255366,BTS,15,25,909.5633588999999,349,0
255415,BTC,19,12,792.774505,308,651
255754,BTS,7,19,894.0997941644999,359,295
255984,BTC,20,7,394.794445,142,533
256171,BTS,1,10,-14.470486936200004,122,0
256184,BTC,16,7,0,212,60
256322,BTS,3,5,97.445891,338,456
256785,BTC,13,34,754.6556430177,347,0
256966,BTC,11,16,883.2271814175,345,0
257483,BTC,143,3,828.8051999999999,204,978
257652,BTS,17,16,787.789009,337,412
257693,BTC,20,8,367.82039199999997,172,2484
258105,BTC,4,24,819.5219272966999,304,0
258348,BTC,18,5,195.59858999999997,79,0
258478,BTB,24,15,912.2891629999999,358,2804
258824,BTS,30,8,453.88062599999995,213,0
259092,BTC,24,3,4.617053,24,0
259099,BTC,13,10,624.559623,257,0
259450,BTS,15,13,955.3122569999999,349,720
259517,BTS,30,18,921.2763239,363,694
259814,BTS,10,16,492.1495928042,328,1838
259843,BTC,3,12,310.41218899999996,152,1484
259901,BTS,4,1,0,4,2
259947,BTC,11,3,67.2056587922,11,0
259966,BTC,27,12,940.4207999999999,361,0
260181,BTC,16,14,915.8412,350,0
260232,BTC,5,9,283.54107100000004,197,1305
260355,BTC,27,4,156.7368,126,5
260399,BTS,16,5,0,110,215
260400,BTC,10,6,201.61460799999998,101,2036
260453,BTC,6,17,892.508612,340,0
260843,BTC,19,40,880.7488052343999,362,0
261160,BTC,10,10,459.8338454114,101,97
262159,BTC,20,13,898.5489279999999,354,427
262236,BTC,12,5,22.10042,106,92
262333,BTC,1,23,887.787741,347,0
264328,BTC,30,11,422.81562391139994,213,71
264614,BTC,15,9,175.783684,76,48
264733,BTC,8,3,-460.089399,142,0
264923,BTS,15,9,358.973646,246,163
264933,BTC,16,7,275.08555179679996,185,0
264981,BTC,10,22,901.8902075757999,358,0
266046,BTS,18,10,361.49484299999995,170,459
266449,BTC,19,7,163.7075916334,80,0
266993,BTC,26,31,940.082314,360,0
267025,BTB,14,64,1472.0312331823,347,0
267126,BTC,19,12,924.5888,353,281
267424,BTC,26,6,282.6012,179,0
267660,BTC,10,23,837.488943,363,0
268942,BTC,20,18,898.4902557199999,364,1185
269070,BTC,21,6,375.2184,174,178
269072,BTC,12,4,0,74,535
269105,BTC,6,16,957.5153617285999,340,6655
269121,BTC,23,3,50.65864199999999,53,0
269406,BTC,17,8,113.84790299999999,47,10
269540,BTC,3,16,554.786074816,348,622
269727,BTC,28,7,341.140455,163,275
270283,BTC,16,1,0,16,11
270855,BTC,9,5,0,102,10
271183,BTC,3,12,924.5888,337,0
271376,BTC,12,7,338.818204,134,82
271452,BTC,30,32,862.4237120877999,364,0
271522,BTC,26,10,467.464782,325,534
271560,BTC,8,7,356.79622,279,2623
271617,BTC,3,12,924.5888,345,293
271644,BTC,27,14,868.3405989999999,361,2707
271806,BTB,9,25,369.7739395132,318,0
271825,BTC,20,15,131.0429055,81,279
271898,BTB,9,11,635.54273723,253,1462
271916,BTB,18,25,1042.9954552472,351,2004
272003,BTC,15,4,155.10520599999998,76,230
272266,BTC,14,13,805.0505199999999,334,0
272562,BTC,20,16,1000.7942771216999,354,988
273255,BTC,26,3,50.0369393189,26,0
273306,BTC,4,7,470.21039999999994,187,852
273954,BTC,3,15,1013.563418,365,1127
274199,BTC,16,95,894.934655393,351,0
274442,BTC,8,7,251.02055341599998,69,0
275286,BTC,7,14,26.282051000000003,191,1189
275581,BTS,20,4,17.866640999999998,208,389
275818,BTC,17,7,125.15706399999999,17,0
276233,BTC,7,19,851.685851,296,1069
276271,BTC,17,5,64.81684,253,96
276422,BTS,4,4,140.9048,99,643
276423,BTC,2,13,925.3487929999999,360,1743
276432,BTC,28,3,63.39109164,172,89
276674,BTC,7,20,718.1805009,358,5373
276765,BTC,20,18,998.6991981839999,354,633
277126,BTC,7,3,-11.345574,7,0
277207,BTC,27,6,270.854222,149,351
277326,BTC,6,31,879.2061399886,340,0
277662,BTC,14,5,313.4736,136,505
278112,BTC,308,2,753.9677012,356,2751
278389,BTC,4,9,377.08760391559997,221,131
280100,BTC,25,12,865.0124239999999,358,294
280108,BTS,201,13,1020.981597,355,4029
280290,BTC,4,19,145.2281267749,205,6269
280445,BTC,25,11,272.242932,354,115
280471,BTC,9,47,820.1422792389,362,0
280598,BTC,26,28,415.4522126999999,360,4750
280670,BTB,16,1,0,16,15
280705,BTC,3,19,1080.0074599999998,365,0
280988,BTC,23,42,889.635870182,357,10
281014,BTC,13,28,851.7293169999999,292,4907
281015,BTC,1,12,757.90714384139994,325,0
281146,BTC,8,12,331.391312,142,1644
281318,BTC,24,12,591.459939,361,0
281342,BTC,6,5,229.50421999999998,97,403
281401,BTC,3,6,340.55660828,158,8
281566,BTC,3,18,828.8060129999999,365,0
282281,BTC,6,17,940.723042,354,22
282438,BTS,4,16,891.89113,354,0
282549,BTC,30,12,892.9247999999999,364,0
282586,BTC,3,7,391.790736,155,0
282593,BTC,15,22,744.321525,290,0
282632,BTC,147,4,116.39565999999999,310,79
282904,BTC,26,7,272.989167,137,0
283156,BTC,7,13,-35.503975,192,2024
283307,BTC,4,46,429.1624209192999,338,94
283391,BTC,20,13,966.889201,355,0
283402,BTC,27,6,375.2184,180,0
283493,BTC,21,6,322.58535957649997,143,0
284042,BTS,16,3,78.407607,46,0
284439,BTS,1,8,319.5802849,123,79
285255,BTS,19,12,965.3637,278,0
285518,BTB,5,6,470.21039999999994,158,1742
285983,BTC,2,10,167.0461978439,304,0
286047,BTS,23,14,350.87512,145,0
286137,BTC,10,10,244.945103,71,0
286170,BTC,28,13,620.7284946986,210,622
286183,BTC,30,44,389.57453469999996,364,0
286213,BTC,20,12,924.5888,354,4304
286216,BTS,30,19,354.996223769,213,0
286272,BTC,28,9,504.11083799999994,242,2401
286524,BTC,4,8,489.95682,188,48
286740,BTB,4,7,414.72725199999996,156,0
287297,BTC,20,6,196.84209999999996,142,0
287539,BTC,21,28,1004.9083658999999,355,116
287556,BTC,18,8,548.5788,232,146
287796,BTB,22,13,944.6398913347999,356,0
287929,BTC,2,6,375.2184,155,0
288165,BTS,19,12,550.4613248999999,233,0
288684,BTC,4,12,924.5888,338,0
288945,BTB,21,25,937.4230750334,358,3990
289441,BTC,3,16,224.5150745565,233,5
289610,BTC,10,8,346.0183855448,162,570
290039,BTC,4,8,531.068591,187,1457
290609,BTC,21,11,331.085907795,205,1578
291003,BTC,15,7,145.35169399999998,276,869
291058,BTC,2,3,95.41484500000001,228,43
291097,BTC,3,2,0,35,282
291171,BTS,11,3,41.544540999999995,337,95
291597,BTC,57,19,813.5946719085999,362,13
291610,BTC,7,9,385.29106099999996,191,336
291643,BTC,5,28,995.6855089999999,339,2
292245,BTC,8,7,72.418442,319,69
292267,BTC,3,15,929.7658499999999,338,0
292287,BTC,3,17,931.6075139999999,351,3514
292292,BTC,6,6,212.78783099999998,97,303
292693,BTC,2,25,301.85609631119996,123,0
292932,BTC,24,15,933.897432,358,0
292965,BTC,15,6,368.20778099999995,137,1304
292997,BTC,14,14,736.796068,303,0
293082,BTC,30,12,214.16233734999997,212,0
293115,BTC,12,38,1276.8528432607,351,5941
293856,BTC,43,1,0,43,657
294153,BTC,19,8,83.97756324759999,49,0
294293,BTC,8,10,437.41461769869994,160,494
294309,BTC,7,21,940.334355,350,177
294392,BTC,5,28,638.6516610681999,353,0
294899,BTC,3,2,-0.439995,16,104
294901,BTC,18,9,469.17923599999995,201,245
295066,BTC,28,20,577.5218196502999,325,0
295184,BTC,6,17,862.9617168999999,340,0
295633,BTS,4,6,-73.77959999999997,316,2374
295948,BTC,6,25,630.9527634778,345,2309
296573,BTC,1,8,446.52617699999996,184,1105
296923,BTC,14,13,-365.749834,44,0
297617,BTC,21,5,391.842,143,152
298283,BTC,3,12,924.5888,337,2221
298588,BTC,27,22,972.8920381994999,361,4846
298858,BTC,10,18,796.915434,269,0
298879,BTC,22,7,191.66269699999998,113,519
298948,BTC,3,24,952.0028546611,337,0
299224,BTC,20,18,919.904139,340,3680
299359,BTC,2,11,218.25190282699998,171,2
299409,BTC,4,12,924.5888,338,0
299792,BTC,24,4,156.7368,123,0
299991,BTC,16,18,906.2945832938,364,5384
300006,BTC,19,8,59.55144699999999,49,0
300748,BTC,4,3,-36.4032,198,144
301055,BTC,20,5,391.842,142,208
301291,BTC,10,10,481.08104389999994,193,6414
301337,BTC,2,7,470.21039999999994,196,360
301632,BTC,6,5,220.69382000000002,97,677
301923,BTC,8,38,986.2633893825999,359,64
302244,BTC,24,21,816.7893569349999,358,0
302877,BTC,15,5,191.4679777526,106,708
302989,BTC,25,11,469.38926799999996,208,530
303706,BTC,8,14,859.5358389999999,342,1241
303881,BTC,19,3,49.471422000000004,54,67
304158,BTS,2,10,70.51591679999999,63,0
304383,BTC,20,8,375.77153602989995,142,0
304536,BTC,16,22,987.4539629999999,350,736
304712,BTC,24,15,802.3414578999999,358,0
305068,BTC,17,9,385.258449,170,507
305221,BTC,2,7,249.23770966499998,267,36
305441,BTC,12,9,0,197,1367
305642,BTI,15,7,470.21039999999994,198,46
305873,BTS,25,20,168.654619,148,611
306221,BTC,9,5,312.682,131,312
306433,BTB,9,14,918.772931,357,0
306529,BTC,25,12,924.5888,359,45
306628,BTC,3,18,819.8004181992999,337,979
306679,BTC,29,12,638.212687,243,236
306921,BTC,4,29,863.1397929351999,348,0
307325,BTC,65,5,834.0068729999999,337,2329
307352,BTC,3,25,753.7046989999999,337,157
307504,BTB,24,5,191.56615799999997,85,0
307569,BTC,2,16,878.208595,364,402
308312,BTB,1,8,268.494606,233,64
308957,BTC,25,4,71.200084,248,0
308998,BTC,64,7,647.66968403,361,0
309377,BTC,3,19,-107.2611679,178,0
309642,BTC,3,13,860.6939419999999,365,3704
309808,BTC,16,24,819.0923792412999,322,761
309992,BTC,28,26,901.8012612499999,362,0
310008,BTC,17,15,533.3606013424,200,414
310440,BTC,21,10,150.80123419999998,51,480
311317,BTC,11,8,362.2640819,144,0
311380,BTC,29,12,940.4207999999999,363,1100
311409,BTC,3,15,61.962566,349,137
311479,BTC,21,5,313.4736,143,0
312165,BTC,15,8,94.52501484140001,327,0
312305,BTC,6,19,970.620958,354,1883
312509,BTC,18,16,614.0070238999999,232,0
312748,BTC,3,21,819.7997949999999,337,466
312752,BTC,2,13,982.9502649000999,347,948
312755,BTC,12,37,762.1041326348,345,2712
312760,BTB,8,26,1012.8809809999999,343,464
313374,BTC,6,11,174.163346,213,152
